ID,Name,Location,Difficulty,Rating,Length,Gain,Route,Keywords,Link,img1,img2,img3,img1_url,img2_url,img3_url
squirrel-frog-and-turtle-trails-loop,"Squirrel, Frog, and Turtle Trails Loop",Quarry Nature Park,easy,4.6,3.5,222,Out & Back,"Kid friendly, Hiking, Horseback riding, Nature trips, Walking, Running, Dog friendly, Forest, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/squirrel-frog-and-turtle-trails-loop?ref=result-card,squirrel-frog-and-turtle-trails-loop-0,squirrel-frog-and-turtle-trails-loop-1,squirrel-frog-and-turtle-trails-loop-2,https://cdn-assets.alltrails.com/uploads/photo/image/11412653/large_f9514122557306e977f445cf670a09d4.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34804965/large_e583237c92f86f99a487d5cfab992029.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34804965/large_e583237c92f86f99a487d5cfab992029.jpg
beach-estates-park-trail,Beach Estates Park Trail,Beach Estates Park,easy,4.2,1.8,55,Out & Back,"Dogs on leash, Hiking, Nature trips, Walking, Running, Beach, Forest, River, Views, Waterfall",https://www.alltrails.com/trail/canada/british-columbia/beach-estates-park-trail?ref=result-card,beach-estates-park-trail-0,beach-estates-park-trail-1,beach-estates-park-trail-2,https://cdn-assets.alltrails.com/uploads/photo/image/22333622/large_235f5652feff9d2c1c740b982f30b8ac.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34585675/large_dd8d318485b20e5607ce7e9a44868fec.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34585675/large_dd8d318485b20e5607ce7e9a44868fec.jpg
elk-falls-loop,Elk Falls Loop Trail,Elk Falls Provincial Park,easy,4.5,1.4,45,Loop,"Dogs on leash, Kid friendly, Hiking, Nature trips, Walking, Bird watching, Running, Forest, Views, Waterfall",https://www.alltrails.com/trail/canada/british-columbia/elk-falls-loop?ref=result-card,elk-falls-loop-0,elk-falls-loop-1,elk-falls-loop-2,https://cdn-assets.alltrails.com/uploads/photo/image/20746597/large_3a28b919ccfa9ba352729ed64391a72a.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34738827/large_54ffaa8f7159cb413dd42779091b4899.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34738827/large_54ffaa8f7159cb413dd42779091b4899.jpg
fossli-trail,Fossli Trail,Fossli Provincial Park,easy,4.3,3.4,96,Loop,"Hiking, Nature trips, Running, Beach, Dog friendly, Forest, River, Views, Wildflowers, Wildlife, Muddy",https://www.alltrails.com/trail/canada/british-columbia/fossli-trail?ref=result-card,fossli-trail-0,fossli-trail-1,fossli-trail-2,https://cdn-assets.alltrails.com/uploads/photo/image/30850307/large_151e94c759c91109fc4bdf5860b993f1.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34360245/large_f190c8b2e23c1b7464bcf2af3d037a2f.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34360245/large_f190c8b2e23c1b7464bcf2af3d037a2f.jpg
ogden-point-breakwater,Ogden Point Breakwater,"Victoria, British Columbia",easy,4.2,1.8,5,Out & Back,"Wheelchair friendly, Kid friendly, Stroller friendly, Walking, Bird watching, Running, Views, City walk, Historic site",https://www.alltrails.com/trail/canada/british-columbia/ogden-point-breakwater?ref=result-card,ogden-point-breakwater-0,ogden-point-breakwater-1,ogden-point-breakwater-2,https://cdn-assets.alltrails.com/uploads/photo/image/11169138/large_105ade9a6de9b1117493f842e692d63c.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34575257/large_1d43418623fd769caf7e6c6d42a6552c.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34575257/large_1d43418623fd769caf7e6c6d42a6552c.jpg
syphon-falls-trail,Syphon Falls Trail,"Salmon Arm, British Columbia",easy,4.2,1.3,82,Out & Back,"Kid friendly, Hiking, Nature trips, Walking, Forest, Waterfall",https://www.alltrails.com/trail/canada/british-columbia/syphon-falls-trail?ref=result-card,syphon-falls-trail-0,syphon-falls-trail-1,syphon-falls-trail-2,https://cdn-assets.alltrails.com/uploads/photo/image/19762976/large_c5f88efff5dcd2c3526886dd4e9a27be.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34835295/large_0a566f29b020ea9da3ea90bb47f0bd48.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34835295/large_0a566f29b020ea9da3ea90bb47f0bd48.jpg
blue-heron-loop-trail-rotary-vedder-river-and-vedder-north-dyke,Blue Heron Loop Trail: Rotary Vedder River and Vedder North Dyke,Great Blue Heron Nature Reserve,easy,4,6,22,Loop,"Kid friendly, Stroller friendly, Hiking, Nature trips, Walking, Bird watching, Running, Forest, River, Views",https://www.alltrails.com/trail/canada/british-columbia/blue-heron-loop-trail-rotary-vedder-river-and-vedder-north-dyke?ref=result-card,blue-heron-loop-trail-rotary-vedder-river-and-vedder-north-dyke-0,blue-heron-loop-trail-rotary-vedder-river-and-vedder-north-dyke-1,blue-heron-loop-trail-rotary-vedder-river-and-vedder-north-dyke-2,https://cdn-assets.alltrails.com/uploads/photo/image/21694835/large_dd68716d2c9e406d5fd61a9a8fe83a02.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34898383/large_46ac1c3631e42010b180bf728aa3bdac.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34898383/large_46ac1c3631e42010b180bf728aa3bdac.jpg
killarney-lake--4,Killarney Lake,Bowen Island Ecological Reserve,easy,4.2,7.9,184,Loop,"Dogs on leash, Kid friendly, Hiking, Horseback riding, Mountain biking, Walking, Bird watching, Running, Forest, Lake, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/killarney-lake--4?ref=result-card,killarney-lake--4-0,killarney-lake--4-1,killarney-lake--4-2,https://cdn-assets.alltrails.com/uploads/photo/image/19042139/large_f5563930480bb89b1541a39d556b0f9c.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34019410/large_4e1b7b1cbbd1ce3eaa075474a8c4aa66.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34019410/large_4e1b7b1cbbd1ce3eaa075474a8c4aa66.jpg
pitt-meadows-regional-greenway,Pitt Meadows Regional Greenway,Shoreline Park,easy,4.2,10.5,23,Point to point,"Dogs on leash, Kid friendly, Hiking, Horseback riding, Mountain biking, Nature trips, Walking, Bike touring, Running, Forest, River, Views",https://www.alltrails.com/trail/canada/british-columbia/pitt-meadows-regional-greenway?ref=result-card,pitt-meadows-regional-greenway-0,pitt-meadows-regional-greenway-1,pitt-meadows-regional-greenway-2,https://cdn-assets.alltrails.com/uploads/photo/image/20887210/large_85e6b374c4566a4f6357f96773435678.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34513346/large_01de161ee5cd66c011ba74870cd386f5.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34513346/large_01de161ee5cd66c011ba74870cd386f5.jpg
cedar-hill-rec-trail,Cedar Hill Recreation Trail,Cedar Hill Park,easy,4.1,3.5,59,Loop,"Dogs on leash, Kid friendly, Nature trips, Walking, Running, Forest, Lake, Views",https://www.alltrails.com/trail/canada/british-columbia/cedar-hill-rec-trail?ref=result-card,cedar-hill-rec-trail-0,cedar-hill-rec-trail-1,cedar-hill-rec-trail-2,https://cdn-assets.alltrails.com/uploads/photo/image/21735834/large_f7cbbe1f85862d19449501c077ce8980.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34678629/large_c88dcb7a041e6d5b7ed19c2458b1bfab.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34678629/large_c88dcb7a041e6d5b7ed19c2458b1bfab.jpg
hicks-lake,Hicks Lake Trail,Sasquatch Provincial Park,easy,3.9,6.6,144,Loop,"Dogs on leash, Kid friendly, Camping, Hiking, Nature trips, Walking, Bird watching, Running, Forest, Lake, River, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/hicks-lake?ref=result-card,hicks-lake-0,hicks-lake-1,hicks-lake-2,https://cdn-assets.alltrails.com/uploads/photo/image/16459918/large_2210af285972a6ce764e62eea4c91ddd.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34783265/large_78c0e5eb90735a86c07c7a070149a7ab.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34783265/large_78c0e5eb90735a86c07c7a070149a7ab.jpg
giants-head--2,Giant's Head,Giant's Head Mountain Park,easy,4.4,1.6,97,Out & Back,"Hiking, Nature trips, Walking, Views, No shade",https://www.alltrails.com/trail/canada/british-columbia/giants-head--2?ref=result-card,giants-head--2-0,giants-head--2-1,giants-head--2-2,https://cdn-assets.alltrails.com/uploads/photo/image/20801382/large_13612fb0bbb012ae19425dda5e9af030.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34903271/large_13cf603fc47abfb2cbcdf4f03d429929.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34903271/large_13cf603fc47abfb2cbcdf4f03d429929.jpg
sheep-paddocks-loop-trail,Sheep Paddocks Loop Trail,Colony Farm Regional Park,easy,4.1,6,21,Loop,"Dogs on leash, Kid friendly, Hiking, Nature trips, Walking, Bird watching, Running, River, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/sheep-paddocks-loop-trail?ref=result-card,sheep-paddocks-loop-trail-0,sheep-paddocks-loop-trail-1,sheep-paddocks-loop-trail-2,https://cdn-assets.alltrails.com/uploads/photo/image/27521652/large_2944af6452d3eb5a877fedfc421c51a1.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34874321/large_8ddb84d64078384791cfdc6f4f7e61b8.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34874321/large_8ddb84d64078384791cfdc6f4f7e61b8.jpg
albas-falls,Albas Falls,Shuswap Lake Provincial Park,easy,4.6,3.5,162,Loop,"Dogs on leash, Hiking, Running, Forest, River, Waterfall, Wildlife, Rocky, Scramble",https://www.alltrails.com/trail/canada/british-columbia/albas-falls?ref=result-card,albas-falls-0,albas-falls-1,albas-falls-2,https://cdn-assets.alltrails.com/uploads/photo/image/19572526/large_cc839bf57c8384a78d56c0f99428f1ef.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/30011988/large_07122c420e81faf643b0e36532435acc.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/30011988/large_07122c420e81faf643b0e36532435acc.jpg
sinclair-creek--2,Sinclair Creek Trail,"Radium Hot Springs, British Columbia",easy,3.8,2.9,95,Out & Back,"Dogs on leash, Kid friendly, Hiking, Mountain biking, Nature trips, Walking, Forest, River, Views, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/sinclair-creek--2?ref=result-card,sinclair-creek--2-0,sinclair-creek--2-1,sinclair-creek--2-2,https://cdn-assets.alltrails.com/uploads/photo/image/23279045/large_2a4b35b2f7c1d14384cd48693ba6279e.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/32522969/large_1a5adf15aaeb074d8ac847decd6928a4.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/32522969/large_1a5adf15aaeb074d8ac847decd6928a4.jpg
long-beach,Long Beach,Pacific Rim National Park Reserve,easy,4.6,8.2,29,Out & Back,"Hiking, Nature trips, Bird watching, Beach, Views",https://www.alltrails.com/trail/canada/british-columbia/long-beach?ref=result-card,long-beach-0,long-beach-1,long-beach-2,https://cdn-assets.alltrails.com/uploads/photo/image/15168022/large_1b9492303c9a09d708297c73fd9618ab.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34360049/large_5f9b9103c1c5e630e39ae52734d1ba33.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34360049/large_5f9b9103c1c5e630e39ae52734d1ba33.jpg
laughing-falls-day-1,Laughing Falls,Yoho National Park,easy,3.3,8.4,322,Out & Back,"Camping, Hiking, Nature trips, River, Waterfall",https://www.alltrails.com/trail/canada/british-columbia/laughing-falls-day-1?ref=result-card,laughing-falls-day-1-0,laughing-falls-day-1-1,laughing-falls-day-1-2,https://cdn-assets.alltrails.com/uploads/photo/image/23582836/large_10bc4ba450a999fff0775a1bd645a4fb.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/30148770/large_26dc1275bbef92fd5dbe56ac71ba14c7.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/30148770/large_26dc1275bbef92fd5dbe56ac71ba14c7.jpg
mike-lake-trail--2,Mike Lake Trail,Golden Ears Provincial Park,easy,3.7,10.3,344,Out & Back,"Dogs on leash, Kid friendly, Hiking, Nature trips, Bird watching, Forest, Lake, Wildflowers, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/mike-lake-trail--2?ref=result-card,mike-lake-trail--2-0,mike-lake-trail--2-1,mike-lake-trail--2-2,https://cdn-assets.alltrails.com/uploads/photo/image/11692882/large_28996a56bb68e0a76abf3c3bba0224ac.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34698865/large_286ca1cfe32f9244d507b26df1dd73d6.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34698865/large_286ca1cfe32f9244d507b26df1dd73d6.jpg
queen-elizabeth-park,Queen Elizabeth Park,Queen Elizabeth Park,easy,3.9,1.4,27,Loop,"Dogs on leash, Kid friendly, Stroller friendly, Nature trips, Walking, Partially paved, Views, City walk",https://www.alltrails.com/trail/canada/british-columbia/queen-elizabeth-park?ref=result-card,queen-elizabeth-park-0,queen-elizabeth-park-1,queen-elizabeth-park-2,https://cdn-assets.alltrails.com/uploads/photo/image/19452360/large_23daf9cfbe3c808f958c688ddaed587e.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34662787/large_a4f932ca6aa1cb1cb3ddc53ca6ef1a6f.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34662787/large_a4f932ca6aa1cb1cb3ddc53ca6ef1a6f.jpg
centennial-panhandle-and-high-ridge-trail-loop,"Centennial, Panhandle, and High Ridge Trail Loop",Francis King Regional Park,easy,4.2,7.2,165,Loop,"Hiking, Running, Dog friendly, Forest, Lake, Views",https://www.alltrails.com/trail/canada/british-columbia/centennial-panhandle-and-high-ridge-trail-loop?ref=result-card,centennial-panhandle-and-high-ridge-trail-loop-0,centennial-panhandle-and-high-ridge-trail-loop-1,centennial-panhandle-and-high-ridge-trail-loop-2,https://cdn-assets.alltrails.com/uploads/photo/image/21338419/large_bc9e8d426f59d3193419039fa829a027.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34749806/large_0b4bdd55aef3307893c7a6d872fd02dc.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34749806/large_0b4bdd55aef3307893c7a6d872fd02dc.jpg
dinkey-peak-loop,Dinkey Peak Loop,Mount Seymour Provincial Park,easy,3.9,2.4,96,Loop,"Dogs on leash, Kid friendly, Hiking, Nature trips, Running, Forest, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/dinkey-peak-loop?ref=result-card,dinkey-peak-loop-0,dinkey-peak-loop-1,dinkey-peak-loop-2,https://cdn-assets.alltrails.com/uploads/photo/image/24587286/large_7ff172e8bbdb47b5f6c8af1abdcc078a.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34483514/large_86f16d0ae7bc88cd78d425e9f69cc4b8.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34483514/large_86f16d0ae7bc88cd78d425e9f69cc4b8.jpg
crofton-lake-trail,Crofton Lake Trail,Osborne Bay Park,easy,3.9,6,97,Loop,"Hiking, Nature trips, Walking, Bird watching, Running, Forest, Lake, Views",https://www.alltrails.com/trail/canada/british-columbia/crofton-lake-trail?ref=result-card,crofton-lake-trail-0,crofton-lake-trail-1,crofton-lake-trail-2,https://cdn-assets.alltrails.com/uploads/photo/image/23197708/large_08289a47e6fd1e4a2c1c99dfda77dd14.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34860643/large_6dbf4249e08290bdb5b475f99d3f5305.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34860643/large_6dbf4249e08290bdb5b475f99d3f5305.jpg
lynn-canyon-park-loop,Lynn Canyon Park Loop,Lynn Canyon Park,easy,4.2,1.4,91,Loop,"Dogs on leash, Kid friendly, Hiking, Nature trips, Walking, Running, Forest, Wildflowers, Bridge out",https://www.alltrails.com/trail/canada/british-columbia/lynn-canyon-park-loop?ref=result-card,lynn-canyon-park-loop-0,lynn-canyon-park-loop-1,lynn-canyon-park-loop-2,https://cdn-assets.alltrails.com/uploads/photo/image/19450606/large_c526507de9812e2d7e81e13ff51a1bf5.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34805466/large_f1a88630a27eea9997cc62f38b93ebc0.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34805466/large_f1a88630a27eea9997cc62f38b93ebc0.jpg
vancouver-family-friendly-walking-tour,Vancouver Family-Friendly Walking Tour,"Vancouver, British Columbia",easy,4.4,10.5,83,Out & Back,"Kid friendly, Hiking, Walking, Dog friendly, Partially paved, Views, City walk, Historic site",https://www.alltrails.com/trail/canada/british-columbia/vancouver-family-friendly-walking-tour?ref=result-card,vancouver-family-friendly-walking-tour-0,vancouver-family-friendly-walking-tour-1,vancouver-family-friendly-walking-tour-2,https://cdn-assets.alltrails.com/uploads/photo/image/13802948/large_0a7ef5bc4557878107b0535125272410.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34751947/large_e93fc354961efda3ec9b8aad570ae1c5.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34751947/large_e93fc354961efda3ec9b8aad570ae1c5.jpg
kelowna-waterfront-trail,Kelowna Waterfront Trail,City Park,easy,3.9,5.3,66,Out & Back,"Dogs on leash, Kid friendly, Nature trips, Road biking, Walking, Bird watching, Paved, Views, City walk",https://www.alltrails.com/trail/canada/british-columbia/kelowna-waterfront-trail?ref=result-card,kelowna-waterfront-trail-0,kelowna-waterfront-trail-1,kelowna-waterfront-trail-2,https://cdn-assets.alltrails.com/uploads/photo/image/20689613/large_4f1bb4fa320a5ad81a6990369cf711e6.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34812749/large_91d9d2ae6d746d45e3dea23b380f6c5e.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34812749/large_91d9d2ae6d746d45e3dea23b380f6c5e.jpg
thacker-mountain-loop,Thacker Mountain Loop,Thacker Regional Park,easy,4.1,4.3,197,Loop,"Kid friendly, Hiking, Nature trips, Running, Forest, Views, Wildlife",https://www.alltrails.com/trail/canada/british-columbia/thacker-mountain-loop?ref=result-card,thacker-mountain-loop-0,thacker-mountain-loop-1,thacker-mountain-loop-2,https://cdn-assets.alltrails.com/uploads/photo/image/14565906/large_fe7e675a862f597805296e64a9ae058d.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34712538/large_48ec274f260e3bcf1e27efbceec30eb2.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34712538/large_48ec274f260e3bcf1e27efbceec30eb2.jpg
mosquito-creek,Mosquito Creek Trail,"North Vancouver, British Columbia",easy,3.9,8.4,248,Loop,"Dogs on leash, Kid friendly, Mountain biking, Nature trips, Walking, Running, Forest, River, Views, Wildflowers",https://www.alltrails.com/trail/canada/british-columbia/mosquito-creek?ref=result-card,mosquito-creek-0,mosquito-creek-1,mosquito-creek-2,https://cdn-assets.alltrails.com/uploads/photo/image/21592571/large_22a37971c118cb497ae22f968dc05313.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34521218/large_199e025a23d02648c7b438cc9fc8b074.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/34521218/large_199e025a23d02648c7b438cc9fc8b074.jpg
upper-backyard-blue-line-and-imby-trail,"Upper Backyard, Blue Line and IMBY Trail ",Eagle Mountain Park,easy,4.4,3.9,185,Out & Back,"Kid friendly, Hiking, Nature trips, Running, Forest, River, Views",https://www.alltrails.com/trail/canada/british-columbia/upper-backyard-blue-line-and-imby-trail?ref=result-card,upper-backyard-blue-line-and-imby-trail-0,upper-backyard-blue-line-and-imby-trail-1,upper-backyard-blue-line-and-imby-trail-2,https://cdn-assets.alltrails.com/uploads/photo/image/21688154/large_d1e7af1329ffaf754ce00cdec7087938.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/33284971/large_6c1a8e272620617df3d2af53b587b740.jpg,https://cdn-assets.alltrails.com/uploads/photo/image/33284971/large_6c1a8e272620617df3d2af53b587b740.jpg
